"shangpaishijian","licheng","biansu","zhouju","mali","tianchuang1","tianchuang2","zhenpizuoyi","daocheyingxiang","daocheleida","GPS","zhongdashigu","waiguan_neishi","yuanjia","baojia","ratio","SUV","紧凑型车","其他","小型车","中大型车","中型车","国四","国五","普通级轿车","微型轿车","中高级轿车","中级轿车","华晨宝马","其他.1","上汽大众","上汽集团","上汽通用别克","上汽通用雪佛兰","一汽.大众奥迪","长安福特"
16,3.78,"1",2650,133,"1","0","1","0","1","1","0","1",10.2,3,-0.8754687373539,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
22,1.34,"0",2830,192,"1","0","1","1","1","1","0","0",23.5,20,1.74296930505862,"0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
48,10.18,"0",2469,122,"1","1","0","0","1","0","0","1",27.1,9,-0.698687360935561,"0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
53,7.22,"0",2490,103,"1","0","0","0","1","0","0","1",11.9,4.2,-0.606135803570315,"0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1"
12,0.74,"0",2650,152,"1","0","1","1","1","1","0","0",15.6,10,0.579818495252942,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
37,11.07,"0",3165,245,"1","1","1","1","1","1","0","0",108.3,40,-0.535030312462808,"0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
2,2.59,"0",2705,109,"1","0","1","1","1","1","0","1",28.2,12.5,-0.227932068046007,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
13,2.16,"0",2840,184,"1","0","0","0","1","0","0","0",34.2,27.4,1.39362040121196,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
11,1.15,"0",2760,211,"0","0","1","0","1","1","0","0",78,40,0.0512932943875503,"0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
36,3.67,"0",2737,220,"1","0","1","1","1","1","0","0",30.8,12,-0.448950220047903,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
46,10.44,"0",3108,258,"1","0","1","1","1","1","0","0",68.3,20.5,-0.846600753353048,"0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0"
6,2.61,"0",2700,169,"1","1","0","1","1","1","0","1",16.2,10,0.478035800943,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
20,5.27,"0",2675,180,"1","0","0","1","0","1","0","0",16.5,7,-0.305381649551182,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
15,1.7,"0",2687,113,"0","0","0","0","1","0","0","0",11.7,7,0.3983476403393,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1"
62,12.69,"0",2776,203,"1","0","1","0","1","0","0","0",33.1,10,-0.837247524533702,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
3,1.8,"0",2662,150,"1","0","0","1","1","1","0","0",16.3,8.3,0.0368139731227166,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
18,0.41,"1",2720,82,"0","0","0","0","0","0","0","1",4.6,3.8,1.55814461804655,"0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
35,8.64,"0",2705,133,"1","0","1","0","1","1","0","0",14.8,5,-0.672944473242426,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0"
28,2.49,"0",2470,105,"0","0","0","0","1","0","0","0",12.1,6.5,0.149035579160488,"0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
55,12.9,"0",2807,271,"1","1","1","1","1","1","0","0",57.5,18.5,-0.745790914045367,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
33,8.65,"0",2869,180,"1","0","0","0","1","0","0","0",33.6,17.8,0.119188517265118,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
31,14.26,"0",2684,160,"1","1","1","1","1","1","0","1",28.2,13.8,-0.0425596144187958,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
28,10.96,"0",2684,160,"0","0","0","0","0","0","0","1",25.8,13.88,0.152231293441455,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
31,5.27,"0",2910,178,"1","0","1","1","1","1","0","0",24.3,8.8,-0.56608830244104,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
62,10.36,"0",2684,200,"1","1","1","0","1","0","0","1",32,10.5,-0.716677677970139,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
20,6.3,"0",2807,237,"1","1","1","1","1","0","0","0",60.6,47,1.24007780896805,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
9,4.49,"1",2680,150,"1","1","0","1","1","1","0","1",11.8,5.4,-0.169899036795397,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
29,8.65,"0",2850,181,"1","0","0","0","1","0","0","0",20.6,14.3,0.819709903868375,"0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1"
17,0.88,"0",2700,169,"1","1","0","1","1","1","0","0",31,21,0.741937344729377,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
15,1.21,"0",2660,154,"1","1","0","1","1","1","0","1",25.2,16.67,0.670021335259115,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
22,0.89,"0",2660,154,"1","1","0","1","1","1","0","0",25.2,17.5,0.82098055206983,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
17,3.09,"0",2837,150,"1","0","1","1","1","1","0","0",31.3,18,0.302607722668457,"0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
16,6.19,"0",2700,169,"0","0","0","0","0","0","0","0",31,20.1,0.611957025829932,"1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
24,2.13,"0",2715,125,"1","0","0","1","1","1","0","0",21.9,15.2,0.81918790145531,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
15,0.71,"0",2873,211,"1","1","0","1","1","1","0","0",46.6,38,1.48582395646692,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
23,0.23,"0",2945,367,"0","1","1","1","1","1","0","0",135,115,1.74919985480926,"0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
24,3.07,"1",2650,109,"0","0","0","0","1","0","0","1",9.7,2.97,-0.818013190842028,"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
51,5.1,"0",2496,184,"0","0","1","0","1","1","0","0",62.7,24.88,-0.418773795359333,"0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
13,1.93,"0",2770,143,"1","1","0","0","1","0","0","1",16.3,10,0.462035459596559,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
19,2.28,"0",2660,240,"1","1","1","1","1","1","0","0",66,32,-0.0606246218164347,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
5,4.3,"0",3122,290,"1","1","1","1","1","1","0","0",100.6,57.7,0.296385347580083,"0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
14,1.86,"0",2807,230,"1","1","1","0","1","0","0","0",43.5,28,0.591364486250003,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0"
5,8.82,"0",2850,193,"1","0","1","1","0","0","0","0",26.4,16.98,0.58920109229493,"0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
11,1.69,"0",3198,224,"0","1","1","1","1","1","0","1",23.9,12.5,0.0921152889078055,"0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
1,4.33,"0",2873,211,"1","1","0","1","1","1","0","0",46.5,35,1.11300102612021,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
59,9.15,"0",2760,258,"0","0","1","0","1","1","0","1",80.7,21,-1.04480958267513,"0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
15,2.23,"1",3310,146,"0","0","0","0","0","0","0","0",18.4,13.2,0.931558204004943,"0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
60,2.58,"0",2705,133,"1","0","1","0","1","0","0","0",15.2,3.5,-1.20682587330834,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0"
0,3.99,"0",2648,125,"1","0","0","0","1","0","1","0",14.8,9.5,0.583584978048419,"0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
23,1.31,"0",2905,170,"1","1","1","0","1","0","0","0",26,18,0.810930216216329,"0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0"
17,6.51,"1",2770,143,"0","0","0","0","0","0","0","0",14,7.2,0.0571584138399488,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
4,2.14,"0",2700,117,"1","0","0","1","1","1","0","1",15.1,10,0.673344553263766,"0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
5,1.96,"1",2560,125,"1","0","0","1","1","1","0","1",9.1,5,0.198450938723838,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
4,6.25,"0",2705,109,"1","0","1","1","1","1","0","1",26,12.3,-0.107796570455707,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
11,3.89,"1",2660,125,"1","0","0","1","1","1","1","1",9.5,4.5,-0.105360515657827,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
13,2.55,"0",2430,184,"0","0","0","0","1","0","0","0",63.8,31.5,-0.0250796843970235,"0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
18,8.92,"0",2630,142,"1","0","1","0","1","0","0","0",14.5,8.6,0.376809852347788,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
48,5.89,"0",2795,165,"1","1","1","1","1","1","0","0",25.3,9.02,-0.590493026499862,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
28,3.2,"0",2547,120,"0","0","0","0","0","0","0","0",31.4,14,-0.217412876605225,"0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
8,2.71,"0",2807,237,"1","1","1","1","1","1","0","0",60.6,47,1.24007780896805,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
4,5.37,"0",2750,169,"1","1","1","1","1","0","0","1",25.6,16,0.510825623765991,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0"
41,7.01,"0",2670,141,"0","0","0","0","1","0","0","0",15.2,7.5,-0.0263173083173733,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
2,2.11,"0",2705,109,"1","0","1","1","1","1","0","0",28.2,13,-0.156346070390694,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
13,4.41,"1",2700,158,"1","0","0","1","1","1","0","1",13.8,7.49,0.171433120976006,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
15,7.44,"1",3310,122,"0","0","0","0","0","0","0","1",17.6,14.5,1.54274653793543,"0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
2,2.78,"0",2720,205,"1","1","1","1","1","1","0","0",30.4,16.5,0.171471540769889,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
36,3.37,"0",2699,156,"1","1","1","0","1","0","0","1",34.5,18,0.0870113769896297,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
40,8.76,"0",2613,163,"1","0","1","1","1","1","0","1",23.3,10,-0.285178942233662,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
21,4.78,"0",2760,156,"1","1","0","0","1","1","0","1",34.6,18,0.0809690625336671,"1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
9,3.07,"0",2905,261,"1","1","1","1","1","0","0","0",29.9,19.9,0.688134638736401,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
23,2.45,"0",2715,125,"1","0","0","1","1","1","0","0",21.9,14.25,0.622051258876215,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
36,9.6,"0",1867,70,"0","0","0","0","0","0","0","1",12.5,5.3,-0.306374205463934,"0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
23,0.53,"1",2700,169,"1","1","0","1","1","1","0","1",13,8.55,0.653027186770521,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
5,2.66,"0",2850,163,"1","1","0","0","1","0","0","0",15.2,8.5,0.23795863709935,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
2,1.29,"0",2450,370,"0","0","0","0","0","0","0","0",133.3,108,1.45132683139074,"0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
17,9.07,"1",2570,95,"0","0","0","0","0","0","0","1",9.5,6,0.538996500732687,"0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
43,9.84,"0",2750,309,"1","0","1","1","1","1","0","0",87.9,26.5,-0.84026510216092,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
19,1.3,"0",3012,190,"1","0","1","1","1","1","0","0",45.5,32.5,0.916290731874155,"0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0"
4,2.65,"0",2727,163,"1","1","1","1","1","1","0","0",26.5,16.7,0.533026333746183,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
3,3.31,"0",3171,330,"1","0","1","1","1","1","0","0",154.3,80,0.073915682950168,"0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
17,9.89,"1",3205,133,"0","0","0","0","1","0","0","1",8.4,4.23,0.0142859572474764,"0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
6,1.21,"0",2629,150,"0","0","0","0","1","0","0","0",20.7,14,0.736949803218338,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
20,1.03,"0",2908,190,"1","1","1","1","1","1","0","1",37.2,26,0.842182759720433,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0"
2,3.14,"0",2800,156,"1","0","0","1","1","0","0","0",12.4,6.09,-0.0354875948313163,"0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
59,12.69,"1",2499,106,"0","0","0","0","0","0","0","0",7.2,1.8,-1.09861228866811,"0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
30,10.45,"0",3108,218,"1","0","1","1","1","1","0","1",54.2,28,0.0664450994081528,"0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
2,2.72,"0",2469,122,"0","0","0","0","0","0","0","1",21.7,11,0.0276515313305102,"0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
17,0.61,"0",2770,175,"1","1","0","1","1","0","0","1",17.3,14.5,1.64452923224537,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
56,13.13,"1",2700,122,"0","0","1","1","1","0","0","1",11.1,3.5,-0.775385278796917,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
2,3.79,"1",2755,109,"0","0","0","1","1","1","0","0",7.1,4,0.25489224962879,"0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
50,13.91,"1",2600,110,"1","0","1","0","1","0","0","1",11.7,2.88,-1.11923157587085,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
10,1.42,"0",2750,260,"1","1","1","1","1","0","0","1",29.3,19.5,0.688032079893175,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
54,9.74,"1",2700,122,"0","0","0","0","0","0","0","1",10.1,3.2,-0.768370601797533,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
7,5.25,"0",2650,220,"1","0","1","0","1","0","0","0",17.3,14.08,1.47537399117358,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0"
22,0.72,"0",2950,224,"1","1","0","1","1","1","0","1",19.9,16,1.41161216910418,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
13,6.66,"0",2737,184,"1","0","1","0","1","1","0","1",22.8,13,0.28256697178501,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
15,10.39,"0",2540,117,"0","1","0","1","1","1","0","0",13.2,7.5,0.274436845701761,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
21,2.73,"1",2700,82,"0","0","0","0","0","0","0","1",4.4,1.3,-0.86903784702361,"0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
49,6.45,"1",2720,140,"1","0","1","1","1","1","0","0",11.7,3,-1.06471073699243,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
39,8.77,"0",2807,211,"1","1","1","1","1","1","0","0",52.3,22,-0.320105259157007,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
66,9.31,"0",2765,487,"1","0","1","0","1","0","0","1",145.2,36,-1.10966212485469,"0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
21,4.23,"0",2715,125,"1","0","0","1","1","1","0","1",21.9,14.5,0.672668649216405,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
17,7.53,"0",2470,110,"1","0","0","0","1","0","0","1",12.8,8.1,0.54430155296238,"0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
30,1.98,"0",2637,131,"1","0","1","0","1","0","0","1",18,13,0.955511445027436,"0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
7,9.13,"0",2720,205,"1","1","1","1","1","1","0","1",30.4,14.5,-0.0921704597996571,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
59,9.81,"0",3057,262,"1","0","1","1","1","1","0","0",47.6,11.3,-1.16701501555251,"0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
0,3.66,"0",2720,205,"1","1","1","1","1","1","0","1",30.4,16,0.105360515657826,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
27,3.98,"1",2720,86,"0","0","0","0","0","0","0","1",5.3,2.8,0.113328685307003,"0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
15,2.4,"0",2660,154,"1","1","1","1","1","1","0","1",26.7,17,0.561087458546879,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
7,4.85,"0",2720,205,"1","1","1","1","1","1","0","1",30.4,18.5,0.441232331966795,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
23,1.15,"0",2670,154,"1","0","0","1","1","1","0","0",20.2,15.3,1.13861762328181,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
60,5.37,"0",2995,355,"1","1","1","1","1","1","0","1",130,28.6,-1.26566637333128,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
11,13.59,"0",2909,240,"1","0","1","0","1","1","0","0",66.2,23,-0.630346279320915,"0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
25,0.96,"0",2915,286,"1","1","1","1","1","1","0","0",64.6,45,0.831132923533848,"1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
33,8.42,"0",2762,177,"1","1","1","0","1","1","0","0",31.8,9.5,-0.853294879859578,"0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
19,2.49,"0",3108,252,"0","0","0","0","0","0","0","0",51.8,42,1.45528723260684,"0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
17,5.81,"0",2699,156,"1","1","0","0","1","0","0","1",31.5,19,0.418710334858185,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
47,8.91,"1",2510,119,"0","0","0","1","1","1","0","1",9.2,2.5,-0.985816794522765,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
5,3.01,"0",2750,137,"1","0","0","1","1","1","0","1",9.4,6.3,0.709147521906386,"0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
12,2.51,"0",2690,181,"1","1","1","1","1","0","0","0",24.9,15,0.415515443961666,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1"
6,1.11,"0",2780,136,"1","1","0","0","1","0","0","1",31,22,0.893817876022097,"1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0"
29,9.86,"0",3108,258,"1","0","1","1","1","1","0","1",61.5,28,-0.179340928655817,"0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0"
5,3.02,"0",2590,160,"1","1","0","0","1","0","0","1",16.7,8.5,0.0359320092260634,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
9,4.52,"0",2810,184,"1","0","0","1","1","0","0","1",34.7,22,0.54944045989377,"0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
3,2.49,"0",2720,150,"1","1","0","0","1","1","0","0",12.9,7.99,0.486916817971754,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
